,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
T000961positive,-0.07981859410430825,0.18501402219852314,0.36757661506593425,0.0,-0.9164638422811066,0.030523257191883153,-0.6428571428571429,-0.02769677569964005,-0.2603885511194587,-0.4452410383189128,0.0,0.0,0.0,0.9359398000101516,0.7311089268912063,0.33798039440283484,0.0,-0.38499075700687757,0.2909956991398286,0.1092201489987015,0.025902709668860387,0.6415632793286868,0.9465348143034098,0.0,-0.7295090500765944,0.5617726346242357,-0.5487019760960921,-0.10703624733475471,-0.21818181818181825,-0.7677056618662458,0.0,0.0,0.5016662038322687,0.0,-0.2661343978709251,0.0,0.0,0.0,0.36235425991871356,-0.03750651879150285,0.0,-1.707317073170732,0.5216580254025732,1.0816760008502098,-1.707317073170732,-0.21818181818181825,-0.917557251908397,0.0,0.0,-0.0010357546741075684,-0.4312380330909179,0.0,0.3084408777771819,0.0,0.0,0.0,0.0,0.0,0.0,-0.917557251908397,0.0,0.0,0.0,0.0,0.0,0.0,0.27635327635327644,0.0,0.24425682499074305,0.4726189851962677,0.0,0.0,0.27635327635327644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037358364781927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,-0.015572230813802537,0.0,0.0,0.21621621621621628,0.0,0.0,0.0,0.5728600612492936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744913610766766,0.0,0.0,0.0,0.17029661895872228,0.17835163949216248,0.0,1.385665683546943,0.0,0.0,0.0,0.4216773633827255,1.750038550501156,-0.4000000000000002,0.0,-0.11923070077072329,0.0,0.0,0.0,0.0,958.4645623990926,0.0,0.1033899209501231,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000612positive,-0.5130547457078065,0.2995615594264728,-0.17528528361907939,0.0,-0.18381558965107814,1.3181834125716347,0.5,-0.8763952250758694,-0.9603668518651995,-0.10813349814585974,0.0,0.0,0.0,-1.2623217095578905,-2.045598116751607,-0.8295983180422484,0.0,1.0404395301574172,-0.13871524304860952,0.7835588818262595,1.2303952923116281,-0.3347023205180837,-0.2677455817951682,0.0,0.23540610080759136,-0.7123742520875794,0.786235879705522,-1.3501066098081023,-0.7324675324675324,1.5238705859143815,0.0,0.0,-1.630692863093585,0.0,1.1709913506320688,0.0,0.0,0.0,0.30032941642964445,1.260466571637173,0.0,0.24390243902439,-0.25457438345266503,-1.784099593184481,0.24390243902439,-0.7324675324675324,-0.5190839694656488,0.0,1.25,0.44285910565754555,-0.3494981411043469,0.0,0.20375507656904354,0.0,0.0,0.0,0.0,0.0,0.0,-0.5190839694656488,0.0,0.0,0.0,0.0,0.0,0.0,-1.193732193732194,0.0,1.5077931968896223,-0.9514811563785982,0.0,0.0,-1.193732193732194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5777714582745737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2972972972972971,0.0,0.0,-0.08627522368894809,0.0,0.0,-0.8648648648648649,0.0,0.0,0.0,-1.1323767902858177,0.0,0.0,0.0,638.9763749327275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21877618093391205,0.0,0.0,0.0,0.349443407315218,1.0792085289680091,0.0,-1.9344431576420227,0.0,0.0,0.0,-1.2118935652105332,0.10939775550415484,2.266666666666666,0.0,1.448866164717609,0.0,0.0,0.0,0.0,0.0,0.0,-0.13234184307417926,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000364positive,0.11525753158406218,-0.07769482956116415,-0.24286559766224644,0.0,-0.5305744185404373,-0.853493674366133,-0.9285714285714286,0.1582870731234445,0.639303966487722,-0.32721878862793624,0.0,0.0,0.0,0.8757321963352115,0.6757657692321146,0.8470756031141342,0.0,-0.3049613631405507,-0.7725170034006796,-0.7749470302781762,-0.9553987273700719,0.34479388198478184,1.2455445678586181,0.0,0.07888513764742662,0.2613584062068512,-0.3731334386456437,1.038805970149254,0.11038961038961047,-0.7677056618662458,0.0,0.0,1.2134545959455705,0.0,-0.6520292747837658,1.8494128847984768,0.0,0.0,-0.5097833629452266,-0.8761533915099257,0.0,-1.707317073170732,0.271083811533157,0.9851771847179727,-1.707317073170732,0.11038961038961047,0.21068702290076347,0.0,-0.6249999999999999,-0.03366202690848353,-0.2178127709995103,0.0,-0.20562725185145475,0.0,0.0,0.0,0.0,0.0,0.0,0.21068702290076347,0.0,0.0,0.0,0.0,0.0,0.0,-0.06837606837606837,0.0,-0.7342288854478747,-0.32599672723038314,0.0,0.0,-0.06837606837606837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677653278384735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,0.4642261347250353,0.0,0.0,0.4324324324324323,0.0,0.0,0.0,0.5833108604823845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.482278142653909,0.0,0.0,0.0,-0.28120030422457337,0.3304859930051407,0.0,0.8877700197078598,1916.929124798183,0.0,0.0,0.4199882352554559,2.5512893000942336,-1.0666666666666667,0.0,-1.286088713266051,0.0,0.0,0.0,0.0,0.0,0.0,0.045143044449357045,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000439positive,-0.9116294136702294,0.8870324288027815,0.528426640034031,0.0,-0.372584009056687,0.14230282461238036,0.2857142857142857,-0.4074888124809583,-0.7271186562482366,-0.054042027194067095,0.0,0.0,0.0,0.6932795289579207,-0.10741231736792954,0.45107653425067507,0.0,0.44130986416818796,-0.3758001600320062,-0.8177158088989133,-0.4338455123922695,0.9924480873765489,-0.019960606737466295,0.0,-0.8286508916221721,0.8947333815503977,0.19830258412565913,-0.2673773987206823,-0.26753246753246757,-0.13483921878082467,0.0,0.0,1.4075534573729513,0.0,0.5189620758483036,0.0,0.0,0.0,0.0324803074553344,0.05611375725758811,0.0,0.4878048780487803,0.5963744098877009,-0.25359831539818983,0.4878048780487803,-0.26753246753246757,0.8702290076335877,0.0,0.6249999999999999,-0.3589629770548633,-0.4770965166098549,0.0,0.8890492372348355,0.0,0.0,0.0,0.0,0.0,0.0,0.8702290076335877,0.0,0.0,0.0,0.0,0.0,0.0,-1.1082621082621087,0.0,0.08039813848587912,-0.08315531491384646,0.0,0.0,-1.1082621082621087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42196281179561185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6486486486486486,0.0,0.0,-1.1101920385627633,0.0,0.0,-0.43243243243243246,0.0,0.0,0.0,0.7495650118028643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126450659198914,0.0,0.0,0.0,0.3963907902924708,0.5606598663221707,0.0,0.34824472113811084,0.0,0.0,0.0,1.2040394480428789,0.388417716096976,0.9333333333333332,0.0,0.15377084779551808,0.0,0.0,0.0,0.0,0.0,0.0,0.8323334578413357,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000446positive,0.14428836469652787,0.17560005793208808,0.19381379684880784,-3.7049824423074424,0.5084404189354997,-0.054309915768816885,0.0,0.5446570941334277,-0.4159231614858235,0.44039555006180464,-3.704982442307405,-3.7049824423074216,-3.704982442307404,0.33925993604385574,0.13539520583163409,-0.0022385932220877285,4.0,-0.8596940435320098,0.7989181169567248,-0.5762688052005255,-0.569454986520357,-1.8412238144146693,0.4238633825410689,-3.704982442307372,-0.5986783070829051,-0.6019816201945204,-1.0740663467556844,0.14544858126947693,0.9883116883116881,-0.24383507595186424,-3.7049824423074216,-3.7049824423074216,0.12593585115245762,-3.704982442307372,-0.7881672552331234,0.842748333862266,-3.7049824423074216,-3.704982442307372,-0.025306349654188785,0.07613442775282654,-3.704982442307412,-0.6941838649155724,-1.1093115591510783,0.39256686181694694,-0.6941838649155724,0.9883116883116881,-0.5725190839694657,-3.7049824423074216,-1.4423076923076918,-0.7649788093048818,-0.1827126997346885,-3.7049824423074216,-0.06903646353889853,-3.704982442307405,-3.704982442307412,-3.704982442307372,-3.704982442307372,-3.704982442307372,-3.7049824423074216,-0.5725190839694657,-3.7049824423074056,-3.704982442307372,-3.704982442307412,-3.704982442307372,-3.704982442307405,-3.7049824423074216,0.4330484330484329,-3.704982442307372,0.18064710855509322,0.11411943513210082,-3.704982442307372,-3.7049824423074056,0.4330484330484329,-3.704982442307372,-3.704982442307405,-3.7049824423074056,-3.704982442307372,-3.704982442307412,-3.704982442307412,-3.7049824423074216,-3.7049824423074424,-3.7049824423074056,-3.7049824423074216,-3.704982442307372,-3.704982442307372,-3.7049824423074216,-3.704982442307372,-3.704982442307412,-3.704982442307412,0.42276763019548125,-3.704982442307372,-3.7049824423074216,-3.704982442307372,-3.7049824423074216,-3.7049824423074216,-3.7049824423074216,-3.7049824423073914,-3.7049824423074056,-3.7049824423074216,-3.704982442307372,-3.704982442307405,-3.7049824423074216,-0.8482328482328481,-3.704982442307412,-3.7049824423074216,-0.07089077616518977,-3.704982442307372,-3.704982442307412,-0.4158004158004157,-3.7049824423074056,-3.704982442307372,-3.704982442307372,0.3599581204569441,-3.7049824423074056,-3.704982442307405,-3.7049824423074216,-3.704982442307405,-3.704982442307412,778.8780556969407,-3.704982442307412,-3.7049824423074056,-3.704982442307412,-3.7049824423074216,-3.7049824423074056,0.6115686763457998,-3.704982442307404,-3.7049824423074216,-3.7049824423074216,0.24142985549332796,-1.6358761632874133,-3.7049824423074216,0.22800639159204622,-3.7049824423074216,-3.704982442307392,-3.704982442307412,0.3400916715321297,0.7116491047716954,-1.9384615384615387,-3.704982442307412,-0.613214431925384,-3.7049824423074056,-3.704982442307412,-3.704982442307412,-3.704982442307412,-3.704982442307412,-3.7049824423074056,0.26326581950405115,-3.7049824423074424,-3.7049824423074216,-3.7049824423074216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000936positive,0.4685455134434724,-0.47576727100367305,-0.631258207105735,0.0,0.8141411333744447,0.3432953969104174,-0.6428571428571429,-0.21222654379849398,1.5082486636909624,0.00978986402966635,0.0,0.0,0.0,-0.865638800060911,-0.5413587091493554,0.20968308102735414,0.0,-0.9083393613723262,-0.6511302260452081,0.4875264848609118,1.3134431604432881,-1.1799841538167959,-0.28546578133355,0.0,0.8995047369751771,0.05424419751462941,-1.397775029060235,-0.11044776119402969,0.7142857142857141,-0.7677056618662458,0.0,0.0,-0.9739655651207998,0.0,-0.6520292747837658,0.0,0.0,0.0,-1.2416978671811256,1.27385877690088,0.0,-0.24390243902439063,-1.2597541541661368,-0.09206339006341979,-0.24390243902439063,0.7142857142857141,0.563358778625954,0.0,-0.6249999999999999,-1.3007599057251864,-0.8595911288176049,0.0,-2.0174248814045197,0.0,0.0,0.0,0.0,0.0,0.0,0.563358778625954,0.0,0.0,0.0,0.0,0.0,0.0,0.1766381766381766,0.0,0.09410282088396679,0.548735734408549,0.0,0.0,0.1766381766381766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6992193600570619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,2.1055175554405756,0.0,0.0,0.0,0.0,0.0,0.0,-0.6456249976911455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25734680733882326,0.0,0.0,0.0,-1.3320196363133512,1.1009282969321672,0.0,-0.4243190235352673,0.0,0.0,0.0,-0.310037167391283,-0.23505525571832442,0.9333333333333332,0.0,0.6636896815649418,0.0,0.0,0.0,0.0,0.0,0.0,-0.9368896884504848,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000839positive,-0.14518950437317768,-0.0937709839238457,0.12860419094120495,0.0,-0.01742197351103091,0.4230813349955207,0.7857142857142857,-0.24823235220802614,0.319889382881766,-0.0684796044499389,0.0,0.0,0.0,0.040548703111517106,-0.448600680683762,-0.725747033849769,0.0,0.797078984533774,0.8902280456091215,-0.2766899049962409,0.08301470205013767,0.23495359837218674,-0.8357598770821911,0.0,-0.45251870250011095,0.49598921691103953,0.03923131948377074,-0.8597014925373133,0.1701298701298701,1.604162556717301,0.0,0.0,-0.10787975562343805,0.0,1.1709913506320688,0.0,0.0,0.0,0.35690973837320145,0.4336821611097592,0.0,0.24390243902439,0.32246753603020595,-1.1555720874134345,0.24390243902439,0.1701298701298701,0.16183206106870227,0.0,1.25,-0.47807476457719,0.16576369271982655,0.0,-0.42763603742400363,0.0,0.0,0.0,0.0,0.0,0.0,0.16183206106870227,0.0,0.0,0.0,0.0,0.0,0.0,-0.3504273504273507,0.0,0.5109532265122699,-0.8405856119350538,0.0,0.0,-0.3504273504273507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09800772481567889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4324324324324323,0.0,0.0,-0.01783079864175823,0.0,0.0,-0.6486486486486486,0.0,0.0,0.0,0.5766613593796753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757787230072882,0.0,0.0,0.0,0.22733872640531005,0.2676781443275222,0.0,-0.6689996938495202,0.0,0.0,0.0,0.35151610751267665,-0.5595990747879722,1.5999999999999994,0.0,0.3254347555223296,0.0,0.0,0.0,0.0,0.0,1277.9527498654513,-0.587751461698543,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000689positive,-0.021250404923874335,0.9238061381680301,0.8379200651019997,0.0,-1.200046756067704,-0.14447188422833904,0.0,-0.7224011521858691,1.8076932809993354,-0.4105809641532763,0.0,0.0,0.0,-0.20759098522917635,0.17586720720279547,-0.06260784741184675,0.0,-0.5296062829389276,0.5081266253250656,-0.20436060419656904,-0.14002719618684822,0.8505453323782424,1.0030458708144667,0.0,-0.06344720912592759,0.07968965743967393,-1.0241050937378904,0.08997867803837972,0.7740259740259737,0.3238311304004735,0.0,0.0,-0.09226603721188555,0.0,0.5189620758483031,1.755950491907331,0.0,0.0,1.1677164273568144,0.06278899975663195,0.0,-0.7317073170731709,0.7362606394784815,-0.00614770912937534,-0.7317073170731709,0.7740259740259737,-0.7206106870229009,0.0,0.6249999999999999,0.6878150860838959,1.0213880326616127,0.0,0.854648016420537,0.0,0.0,0.0,0.0,0.0,0.0,-0.7206106870229009,0.0,0.0,0.0,0.0,0.0,0.0,0.4914529914529916,0.0,-0.0018678257649711375,-0.5511436647801369,0.0,0.0,0.4914529914529916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14292307584724737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621656,0.0,0.0,-0.32921856309604713,0.0,0.0,0.0,0.0,0.0,0.0,0.02174940985677711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2003878590431971,0.0,0.0,0.0,0.4177556523542834,0.4684924196762096,0.0,0.0019528289406260963,0.0,0.0,0.0,0.021071380451463697,-0.6462777349438875,0.26666666666666633,0.0,-0.11654740926647811,0.0,0.0,0.0,0.0,0.0,0.0,0.30612198226904336,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000529positive,-0.8590217039196626,0.9725085910652926,1.3445504817917844,0.0,-0.9211716628777074,0.02037664658453709,0.5,-0.8793033865243316,-0.06992910456038501,-0.3655871446229918,0.0,0.0,0.0,-0.27184660677123,0.5367940004687135,-0.42822673913766385,0.0,-0.24169565866372722,1.0256176235247043,0.04107716492379201,0.0179760161850479,0.8489689413147535,0.46161187483501553,0.0,-0.7281705013608577,0.5048655401407058,-0.06994575422491126,-0.11257995735607669,-0.11298701298701314,0.8553955415269283,0.0,0.0,-0.3180158289364066,0.0,0.9048569527611439,0.8703586163122818,0.0,0.0,1.2815176031904594,0.41905225463268825,0.0,0.24390243902439,1.0674367741275814,-0.30333064759296696,0.24390243902439,-0.11298701298701314,-0.009160305343511501,0.0,1.25,0.4516630203874562,0.715704877776538,0.0,-0.018097694396637876,0.0,0.0,0.0,0.0,0.0,0.0,-0.009160305343511501,0.0,0.0,0.0,0.0,0.0,0.0,0.8689458689458691,0.0,-0.48195248594607343,-0.2996838229435724,0.0,0.0,0.8689458689458691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5477090117410671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,-0.48756380755600903,0.0,0.0,-0.43243243243243246,0.0,0.0,0.0,-0.11528018411729721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665858178497679,0.0,0.0,0.0,0.6279471755514068,-0.5079181655194127,0.0,0.35544386481891505,0.0,0.0,0.0,-0.11183079799802183,-0.15879379765270282,0.9333333333333332,0.0,-0.010670867375091233,0.0,0.0,0.0,0.0,0.0,0.0,-0.26838843447702815,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000582positive,-0.17570456754130237,-0.3288304301457514,-1.7948824649984274,0.0,0.5680689191801125,-0.16092753843018098,-0.5714285714285714,-0.7189390552234142,0.04837367839717786,0.024672435105068044,0.0,0.0,0.0,0.16946094106898132,-0.21753197919472256,2.364576905596794,0.0,1.3338040944737228,-2.0651505301060205,-0.25671519376665974,-0.4494335707077168,-1.0057819175875669,-0.2139148916008419,0.0,1.0359474693992892,-0.6303833256624366,1.1297949390480153,0.19701492537313448,0.3792207792207792,0.3487867429473268,0.0,0.0,0.24816717578450417,0.0,-0.3858948769128411,2.6940653760710886,0.0,0.0,-0.7010889043091024,-0.36631783889024083,0.0,0.24390243902439,-0.6714149976432914,-0.2201040024122234,0.24390243902439,0.3792207792207792,0.1908396946564885,0.0,-0.6249999999999999,1.0273946542376102,0.4445207655387366,0.0,0.6415320634394394,0.0,0.0,0.0,0.0,0.0,0.0,0.1908396946564885,0.0,0.0,0.0,0.0,0.0,0.0,-0.10541310541310568,0.0,0.1864169219375903,-0.5219325275573876,0.0,0.0,-0.10541310541310568,0.0,0.0,1277.9527498654513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686606512248052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2972972972972971,0.0,0.0,0.4121317767802226,0.0,0.0,-0.8648648648648649,0.0,0.0,0.0,0.19669778386904913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1195904696467096,0.0,0.0,0.0,0.34605545184263303,-0.14954679299899817,0.0,-0.1912377253859193,0.0,0.0,0.0,0.09764737971534569,-2.7541334704017815,-0.4000000000000002,0.0,-0.5742955803563482,0.0,0.0,0.0,0.0,0.0,0.0,0.3051614919616108,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000676positive,-0.6009070294784578,0.1728877829126678,0.7700068431078807,0.0,-0.29482903662251847,-1.214767238478056,1.1428571428571428,-0.004985419625935288,0.6753566536214959,0.40158220024721913,0.0,0.0,0.0,1.2556367697071211,1.0150547939934733,-0.13718006037607555,0.0,0.25771301941602637,0.7936962392478493,-2.6635226573713346,-2.1657948725237968,2.2030888648515194,-0.9573442713938585,0.0,0.40102919523476654,1.9289236636202227,0.2737474292867568,1.11044776119403,0.17792207792207776,0.33497731307950274,0.0,0.0,2.029602888086642,0.0,0.5189620758483031,0.0,0.0,0.0,0.05100235624251758,-1.4167089663804189,0.0,-0.7317073170731709,2.056226822583501,0.5516739741872339,-0.7317073170731709,0.17792207792207776,0.2778625954198472,0.0,0.6249999999999999,0.375830981747466,0.26252930014510584,0.0,0.38730626154873715,0.0,0.0,0.0,0.0,0.0,0.0,0.2778625954198472,0.0,0.0,0.0,0.0,0.0,0.0,0.13390313390313383,0.0,-2.043394233682298,-0.1846697369594837,0.0,0.0,0.13390313390313383,0.0,638.9763749327275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673431902043561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43243243243243257,0.0,0.0,-0.35902183856494546,0.0,0.0,-0.21621621621621628,0.0,0.0,0.0,1.7876075464449175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082788710108544,0.0,0.0,0.0,-0.22422733872640532,-1.2889276212487097,0.0,1.0007122246275453,0.0,0.0,0.0,2.4211318472949306,0.39857791484622634,0.26666666666666633,0.0,-1.9291842437834854,0.0,0.0,0.0,0.0,0.0,0.0,-0.11004474665162393,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000362positive,0.5864188532555876,-0.6088091883802272,-1.1256750633449848,-1.0,0.8682101998177618,-0.18999398010115331,-1.0,0.050922500464910266,0.17690100386834173,0.05423980222496926,-1.0,-1.0,-1.0,0.7227533772759904,0.490579677194063,1.4033099687034654,1.0,-0.49739933174882,-0.18577048743081914,-0.46832638461713716,-0.6724328268398885,-0.6051729952003683,-0.48953844904258104,-1.0,0.4920653806683821,-0.23810243934512468,-0.8516130294179008,0.2823454157782519,0.42857142857142855,-0.7677056618662458,-1.0,-1.0,0.707559408100924,-1.0,-0.9567531603459747,0.8268803554427167,-1.0,-1.0,-0.2751046583448349,-0.741445607203699,902.6490554658601,0.26829268292682906,-0.5035829449128765,0.8288997197273397,0.26829268292682906,0.42857142857142855,-0.10076335877862608,-1.0,-1.3124999999999996,-0.8391092509802675,0.06265723337941248,-1.0,-0.0693094891009169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10076335877862608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7507122507122508,-1.0,0.17973415356649958,-0.08689251001545138,-1.0,-1.0,0.7507122507122508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8549749770982757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7135135135135133,-1.0,-1.0,1.4708381738735439,-1.0,-1.0,-0.28108108108108104,-1.0,-1.0,-1.0,0.9931468579260205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.033134859055755556,-1.0,-1.0,-1.0,-0.09196866881994437,-0.6087802377945081,-1.0,0.8259402814606851,-1.0,-1.0,-1.0,0.8871449900700734,2.4789391881142073,-1.2,-1.0,0.08453629044220155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5694487852846785,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
